"female","LHML","LHEB","LHHD","LHMLD","LHAPD","RHML","RHEB","RHHD","RHMLD","RHAPD","LRML","LRMLD","LRAPD","RRML","RRMLD","RRAPD","LFML","LFBL","LFEB","LFAB","LFHD","LFMLD","LFAPD","RFML","RFBL","RFEB","RFAB","RFHD","RFMLD","RFAPD","LTML","LTPB","LTMLD","LTAPD","RTML","RTPB","RTMLD","RTAPD","BIB","LIBL","RIBL","LAcH","RAcH"
0,286,52.5,40.12,19.67,19.64,288,53,40.87,19.76,20.03,224.5,13.4,10.23,229.45,15.71,10.13,390,387,72,62.66,39.27,24.46,25.65,385,384,73,63.77,39.55,23.03,26.62,318,63.5,22.26,25.85,318,66,22.91,24.26,248,141,139,56.37,43.16
1,290,45,37.38,18.09,14.91,291.5,47,35.74,17.33,15.11,218,10.26,10.5,219,10.11,10.35,409.5,401.5,68,56.51,36.56,23.74,23.21,405,401,66,54.26,37.4,23.46,22.97,326,58,19.99,22.14,321,55,17.75,20.34,232,138.33,147.98,41.4,43
0,287.5,51.5,41.08,17.49,16.42,291,52,40.89,18.38,18.09,218,11.56,9.91,219,12.29,10.27,394,391.5,70,59.96,39.13,24.72,22.35,397,390.5,68,58.88,39.92,22.83,22.69,314.5,64,22.33,26.78,318.5,60,21.57,22.91,248,133,131,45.96,45.2
1,296,51.5,39.17,20.34,18.5,299.5,49,38.54,19.95,18.09,230,12.7,10.98,232,14.02,10.46,403,401,90.61,82.43,37.53,22.69,25.9,408,401,69,59.11,37.1,20.18,24.73,354,61,19.53,24.61,350,62,21.45,24.13,258,137.14,143.34,42.4,41.92
1,262,48,37.84,20.29,16.03,268,47,36.13,19.19,17.87,206,11.23,9.96,208,11.48,9.99,368,362,72.5,59.48,39.04,21.27,22.25,369,362,70,59.18,38.61,21.35,21.52,302.5,65,18.88,21.81,299,64,21.85,24.16,229,159.86,133,43.69,44.04
0,283.5,54,36.27,18.78,17.39,286,55,38.56,19.1,18.25,219,12.66,10.2,221,11.8,10.78,399,397.5,68,58.29,38.21,26.96,21.59,400,398,68,57.83,37.81,24.77,23.42,319,62,22.84,25.4,325,60.5,20.25,22.42,232,134,134,43.66,42.65
0,318,55,42.44,18.86,19.47,321,55,42.7,19.66,19.28,238,11.5,10.67,218.56,13.22,12.8,447.5,445,79,68.58,42.98,23.93,25.88,444,441,77,65.09,43.34,23.75,25.15,365,69,22.37,29.08,369,70,23.84,28.98,248,146,145,48.14,49.84
1,282.5,47,35.79,19.9,19.37,286,48,35.36,20.11,20.05,209,10.75,9.71,210.5,11.64,10.27,394.5,392,70,60.24,35.97,22.85,21.05,396,392.5,71,61.68,35.63,21.58,22.97,317,63,19.72,22.26,322,64,20.67,21.43,246,134,136,41.56,41.65
0,291,53,39.5,20.03,17.7,291.42,56.46,40.75,19.58,18.05,226,13.35,10.4,227.96,13.34,13.13,422,413,75,62.2,42.22,23.34,26.68,485.01,415.9,71.82,58.34,42.06,27.19,26.62,344,64.5,25.48,26.35,339.92,71.21,29.58,23.87,240,154.46,144.6,45.86,46.95
1,302,49,35.17,14.53,15.38,308.5,51.5,35.76,14.31,17.17,227,10.75,9.03,230,11.18,9.31,404.5,402,63,54.82,35.84,20.78,22.7,405,403,64,54.21,36,20.58,22.77,388.4,71.66,18.77,24.26,349,58,21.51,21.14,217,130,130,41.5,42.96
0,257.5,46,34.31,15.21,14.52,263,47,34.13,15.15,16.49,195,13.33,10.08,199,13.54,9.86,362,360.5,67,58.99,35.57,23.44,22.72,362,360,67,60.03,35.96,23.25,22.68,305,62,20.98,26.5,305,62,19.89,22.98,236,131,130,42.19,40.47
0,289,55,41.47,18.41,15.88,295,54.5,40.53,18.28,17,261.09,11.31,11.74,268.21,13.41,11.06,402,399,73,61.19,41.79,23.14,23.76,401,396,72.5,62.3,42.27,22.47,24.26,336,65,17.87,23.71,333.5,66,19.31,21.11,229,134,135,48.06,47.66
0,305,52,36.74,16.15,14.9,305,53,38.23,16.96,17.21,233,12.05,10.46,241,13.15,11.05,419,417,70,59.44,39.51,21.76,25.11,407,404.5,68,58.17,39.78,21.58,23.7,352,64,20.16,24.5,339,60,20.91,23.51,224.5,129,133,44.4,44.27
0,313,57,40.81,19.75,20.56,319,57.5,40.96,18.92,21.34,262,14.36,12.89,266,15.42,12.9,445,441,75,66.05,43.91,19.89,27.49,441,439,75,67.13,40.4,21.63,27.1,383,68,21.99,26.08,386,70,21.5,24.59,249,147,143,50.09,46.25
0,326,59,42.07,16.61,16.96,331,58,41.59,15.68,18.5,255,12.44,11.87,260,12.19,10.99,475.5,472,75,64.4,41.63,21,26.55,471,469,75,64.24,39.46,21.47,25.26,400.5,71,19.41,26.99,409,71.78,22.08,25.62,238,151.51,146,47.02,46.17
0,318,52.5,38.72,18.98,18.45,320.5,54,39.24,18.85,19.82,247.5,11.77,12.45,251,12.45,12.29,427.5,424,67,59.19,37.67,21.26,25.73,420,418,69,60.58,38.75,22.52,25.98,380,63,23.22,28.96,375,64,23.71,28.79,226,122,125,43.84,43.8
0,312,58.89,41.65,20.02,17.06,314.5,53,42.87,17.87,16.55,248,12.18,9.72,244.5,12.56,10.49,452,450,80,70.51,44.37,27.51,28.64,454,451,81,70.56,43.81,26.14,29.93,391,71,23.75,26.63,395,68,23.26,26.92,272,161,160,50.24,48.34
1,285.5,56,39.15,19.01,20.02,292,56,39.25,18.99,20.47,233,13.34,10.7,237,13.95,11.39,407,400,73,62.65,41.73,26.1,26.79,408,401.5,74,64.08,42.58,24.03,25.55,339,65,21.21,24.04,338,65.5,20.98,24.74,273,151,149,46.83,47.34
0,328,60.5,47.78,20.97,16.36,343,62.5,48.7,21.47,19.89,273,12.92,10.81,273,14.41,10.5,458.5,457,82.5,72.24,46.58,33.24,32.51,452.5,451.5,80.5,71.69,46.62,33.25,33.85,403,74,24.37,28.28,406,76,24.04,29.86,287,155,155,52.88,45.22
1,288,57,39.73,19.74,18.48,292,57,39.86,19.6,20.31,228,13.85,9.93,230,14.25,10.26,410.5,404,74,63.17,43.89,25.11,27.97,407,399.5,72.5,63.29,42.47,24.56,27.73,341,69,21.46,24.35,340,68,21.36,23.2,254,156,155,49.02,48.97
0,317,56,41.52,19.51,19.06,324.5,57,42.36,20.22,21.39,251,13.93,10.77,251,13.62,10.76,431,425,77,68.33,41.42,24.84,27.76,435,427,76,67.07,41.55,24.09,28.9,372,71,21.65,25.51,368,71,22.53,25.16,276,163,164,47.78,46.39
0,248.33,61.05,37.07,17.3,21.49,322,60,45.11,20.72,21.11,262.83,13.96,11.32,261.5,14.75,12.2,464,457,87,75.56,45.65,24.6,30.06,463.73,439.39,88.06,64.84,46.43,27.91,28.46,388,79,25.6,30.61,393,79,25.91,29.93,264,163,159,52.32,52.34
1,277,49,38.28,17.65,17.31,287,49,38.78,19.23,18.26,222,11.72,9.51,222,12.45,9.75,404,400,75,63.49,38.64,24.58,24.78,403,401,74,63.76,39.85,23.44,24.58,337,67,19.58,25.41,332.5,67,19.58,24.96,257,142,145,44.43,46.74
0,311,54,42.64,19.26,18.34,316,55,43.92,20.55,21.69,246,12.76,10.83,248.5,12.15,11.25,426.5,422,78.5,68.3,44.19,27.08,27.91,429,428,79,69.03,44.03,26.54,30.13,366,74.5,21.18,29.51,367,75,22.68,31.45,274,150.51,168,50.48,50.14
0,314,58,45.93,22.29,21.2,320,59.5,45.61,22.37,21.39,268.5,13.55,10.76,268,14.18,10.45,459,453,79.5,69.87,46.87,26.75,31.72,456,454,80,69.03,47.1,27.17,31.68,399,76,24.11,36.22,400,75,26.28,31.64,285,150.77,145.61,51.64,51.28
1,275,54,38.11,18.88,18.08,281,55,38.12,19.01,19.62,220,13.45,10.2,220.5,14,10.39,393,386.5,74,64.02,41.13,24.65,25.9,390.5,383,72,63.28,40.49,24.14,25.47,325,70,21.73,26.41,324.5,70,22.08,25.65,265,150,144.51,47.48,48.1
1,305,57,41.58,19.7,20.45,308.5,58,40.84,20.91,19.88,235,13.62,10.73,238,13.54,10.95,428,419.5,77.5,63.94,43.54,26.83,27.02,427,421.5,75,63.74,43.39,25.81,24.97,367,68,23.97,25.01,366.5,65.5,21.83,25.94,258,156,157,51.26,49.65
0,315.5,58,44.47,20.9,18.76,320.5,58,44.76,19.74,20.32,248,12.91,11.07,246,12.6,11.47,465,460,82.5,72.98,46.78,26.23,30.46,464,459,83,72.76,46.12,25.23,31.16,380,75,24.29,30.37,386,75,25.29,31.44,284,152,154,51.96,52.26
1,295,56,39.19,18.36,19.81,298,57,37.96,17.47,19.77,235,13.35,10.21,234,12.74,10.32,416.5,410,71,61.06,37.68,23.34,25.75,406,403,70.5,60.66,38.72,22.51,25.18,355,65,21.05,22.24,356,63,21.11,24.27,261,145,144,45.55,45.27
0,315,59,48.31,22.46,22.47,323,59,48.3,23.06,23.41,254,14.71,12.19,253,15.52,12.64,428,422.5,83,72.96,46.83,26.72,31.24,426,422.5,83,74.01,46.74,26.4,30.31,378,73.67,26.45,30.94,384,78,27.71,29.69,275,169,171,50.97,50.51
0,307,55,45.41,20.46,19.32,314,57,45.01,20.73,20.12,243,15.26,12.12,249,15.12,12.13,454.5,449,83,73.91,45.38,28.27,32.67,447,444.5,83,71.16,45.6,27.23,31.94,399,73,26.12,32.93,392,73,26.01,31.46,271,138.57,158.58,51.95,49.29
1,287,55.5,39.39,18.46,16.88,290,57,39.65,18.43,17.34,230,11.58,10.34,233,12.23,10.36,404.5,399.5,72,62.98,40.71,22.5,21.68,401,399,71,61.89,41.84,22.35,23.38,346,64,21.08,23.85,340.5,64,20.64,21.87,230,147,129.01,46.37,47.24
0,307,61.64,45.72,22.09,21.32,317,61.5,46.64,21.9,21.19,243.5,13.45,11.49,246.5,13.77,12.83,435,433,79,68.89,45.12,27.09,31.25,443,440.5,78.76,68.54,47.07,26.52,33.36,368,75,26.81,28.52,372.5,74,25.63,28.67,262,155,149.74,50.98,52.61
0,318,59,47.82,19.1,19.36,325,60,48.09,20.14,20.96,253,13.97,11.38,233.04,14.29,12.89,463,459,83,73.8,46.03,27.91,29.05,466,463,82.5,73.72,47.35,27.21,30.76,382,78,24.03,31.52,385,78,24.59,30.62,284,153.38,149.64,53.04,52.88
1,337.09,45.27,41.7,20.11,20.13,299.5,52.5,40.38,19.43,19.96,215.61,12.62,11.5,235.5,14.07,10.69,415,410,73,61.78,41.21,24.77,26.06,414,410.5,71,60.18,41.49,22.85,24.98,358,66,21.11,25.63,362,65,23.48,25.23,265,144.91,153,48.34,48.14
1,283.51,52.54,49.71,19.46,19.58,314.38,56.57,42.73,16.62,23.18,228.22,13.38,11.19,235.77,11.49,12.59,401.5,399,72.5,63.83,40.72,24,26.84,400.5,399,72,62.57,40.65,22.52,27.25,352.5,62,20.65,24.67,350,64,19.65,20.88,267.5,150,151,46.27,45.48
1,293,60,41.48,18.88,18.44,294,58,39.95,19.4,18.16,189.07,13.52,8.42,228,12.66,9.58,409,407,70,60.97,43.02,25.48,26.5,407,397,75.5,63.5,43.4,22.41,24.23,340.5,66,20.76,27.13,337,69,20.94,23.03,270,156,154,48.7,47.98
1,280,53.5,41.18,18.3,19.16,289,53,40.99,18.83,19.77,218,11.7,10.06,225.5,11.2,10.6,394,387,72,63.59,42.14,25.59,25.4,396,388.5,72,62.46,41.94,24.11,24.06,330,67,22.87,22.28,342,66.5,20.74,21.87,278,148,140,48.55,47.29
0,316,62.5,46.29,22.25,19.03,319.5,63,45.99,22.8,19.93,248,14.2,11.48,250.5,15.03,11.61,441,438,83,72.47,47.58,27.01,28.5,436,432,83,73.55,47.16,26.09,28.84,368,77,24.1,29.19,373,78,22.82,28.59,285,157,160,53.88,54.26
0,319,61,48.7,20.91,20.8,321,62.5,48.59,19.51,24.93,254,15.31,11.55,251,15.06,10.92,432,431,82,73.71,46.66,27.45,30.47,435.5,431,82,73.34,46.14,25.91,30.95,363,76,22.57,32.26,360.5,75.5,25.05,28.03,277,158.32,152.34,46.85,50.83
1,278,55,41.22,18.65,17.88,282.5,57,41.56,19.58,20.65,217,14.53,10.69,222,14.5,11.12,401,393,72.5,64.22,43.2,24.34,26.63,399,396,73.5,64.2,43.51,24.45,26.42,329,68,21.02,25.9,325,67,21.54,25.55,261,143,141,48.8,49.9
1,273.65,56.56,32.25,18.57,21.22,314,55,41.6,21.57,20.58,247,14.36,11.15,251,14.55,11.35,426.5,419.5,74.5,63.44,43.15,24.96,28.26,426,420.5,73.5,64.7,43.21,24.29,28.19,365.5,66,22.18,26.17,366,68,22.49,25.18,282,160.75,147,48.57,48.25
0,283.55,57.11,52.58,20.14,16.29,309,59,44.92,29.95,18.75,244.5,12.72,10.63,247.5,13.74,11.31,430.5,428,80,69.08,44.25,27.14,26.56,428.5,425,80.5,70.51,44.75,23.25,27.42,364,71,23.29,29.18,362,71,25.15,27.17,269,155,154,48.51,49.42
1,304,53,29.58,18.74,18.96,317.71,56.65,46.3,23.74,17.03,237,15.34,11.76,224.89,11.29,12.48,428,443.43,81.29,58.94,43.34,26.96,26.58,432,395.77,72.59,65.58,43.37,25.16,26.71,370,65,21.89,26.53,365.5,67,23.73,25.43,263,151.02,160,49.07,49.87
0,276.92,54.71,42.82,17.37,17.73,313,61.5,44.66,21.15,23.63,238,14.61,11.42,246.5,15.35,12.31,444,442.5,77,69.15,45.27,27.72,30.43,442,438,78,70.86,43.29,27.36,30.08,376,73,23.96,32.76,380.5,73,25.48,29.12,274,163,161,50.27,50.05
1,318,54,38.4,20.21,17.22,324.5,56.5,40.99,19.65,20.98,246,12.91,10.03,252,14.63,10.09,381.08,431.29,65,73.89,45.71,25.32,28.68,447,446,65.95,65.51,42.17,22.01,26.71,374,70,20.21,25.33,372,72,21.6,23.16,289,162.13,159,47.78,44
0,320,60,50.87,23.49,21.23,322.12,58.45,48.02,24.16,18.82,262,15.61,12.94,264,15.82,13.11,395.49,400.39,80.72,66.87,44.35,27.42,28.26,453.5,449,85,73.64,47.46,28.7,29.2,380.5,76,26.55,31.22,384,78,25.93,29.7,282,159,156.46,50.94,48.57
0,258.05,60.3,41.17,20.96,20.92,336,65,50.94,22.06,22.39,199.23,11.88,11.34,259.5,16.04,11.61,420.31,405.67,63.24,65.74,49.73,29.77,22,458,455,87,75.44,49.43,30.15,28.44,391,75,26.14,32.5,394,78,25.85,30.87,301,151.93,165,55.22,46.3
0,335,57.66,46.44,20.69,18.42,341,62,46.26,20.93,20.82,271.29,14.6,9.72,266,14.72,12.82,454,450.5,77.58,68.2,44.52,26.94,30.86,454,449,81,72.55,44.22,26.66,30.05,397,76,24.47,32.57,399,77,26.67,30.72,271,161,158,50.1,50.51
1,278,54,39.22,19.04,17.39,281,54.5,38.76,18.84,17.88,223.5,14.16,11.58,222.5,15.28,10.92,396,394,77.02,57.89,40.82,24.95,25.13,399,490,72,61.66,39.84,24.17,25.97,343,63,22.68,27.18,346,67.5,22.23,25.64,241,144,155.1,47.2,52.55
1,309,56,41.57,18.97,20.65,313.5,54,40.57,18.75,22.31,252,13.72,10.77,249,11.92,10.92,435,433,88.82,56.93,43.28,27.19,27.86,436,432,73.5,63.27,42.96,24.66,28.93,374,68,22.55,26.75,372,68,22.96,25.66,277,166,162,48.55,45.8
0,307.5,60.5,45.58,22.32,17.66,312,63,46.31,21.51,20.25,244,13.64,11.16,246,14.1,10.84,433.5,431,83,75.62,48.28,26.5,26.5,430.5,429.5,82,73.62,49,26.68,27.31,363,78,23.48,30.08,377.34,61.5,26.54,29.96,281,156,158,52,53.14
1,280.95,52.5,46.53,23.61,21.21,305,55,39.74,19.52,20.41,247.17,16.84,11.04,235,15.35,10.78,419,410.5,79.83,71.07,42.76,26.77,28.9,416.5,411,68,60.27,42.28,27,27.07,354,80.6,21.74,26.95,357,60.67,23.93,26.88,254,153,156,48.64,49.13
0,327.5,57,49.35,21.31,18.68,335,60,50.37,21.68,19.47,252,13.28,10.63,256,13.79,10.79,454,451,83,70.99,45.5,25.65,28.32,457,453.5,85,73.1,44.86,24.36,30.02,373,73,25.47,31.44,378,75,24.75,30.41,269,159.52,158,49.09,48.03
0,316,64,47.24,22.22,19.55,324,66,48.49,22.62,20.8,255,13.54,11.94,258,14.05,12.44,456.5,453,88,80.32,49.22,28.01,33.99,452,449,87,59.1,50.19,27.43,33.77,385,81,28.36,36.05,380,81,26.11,35.2,295.5,169,168,52.58,55.23
1,300.28,62.45,36.78,19.22,22.46,280.72,54.25,42.1,24.26,22.86,238.81,14.79,11,224.2,13,11.08,423.5,416,74,66.43,44.77,24.3,29.02,427,420,74,65.06,45.1,24.42,29.85,348,68,22.25,26.3,355,69,23,26.21,278,158,157,49.93,51.88
0,305.5,59,46.28,18.55,18.39,316.5,62,48.51,20.66,20.93,249.5,12.4,11.24,254,12.23,11.51,453,447,86,74.4,46.48,27.45,28.21,446.5,441,84,74.24,45.74,26.52,28.89,384,78,23.32,32.34,384,76,26.13,33.37,278.5,162,160,50.37,50.2
1,308,52.5,41.59,17.25,17.15,316,54,42.41,17.22,19.11,237.5,13.07,10.23,252,13.36,10.63,437,462,73,63.94,42.64,24.65,25.2,431,413.2,79,68.68,41.69,24.83,25.14,304,69,22,32.92,362,70,23.14,23.51,252,147,144,47.9,47.51
0,335,56,46.2,21.57,19.91,341,58,45.37,21.56,24.13,266,15.18,14.26,262,16.33,12.9,468,464,84,72.81,49.39,28.05,30.83,465.5,462,85,73.15,49.14,27.18,31.29,395,76,25.12,31.19,396.5,78.5,26.22,31.64,271,154.66,157,54.5,53.96
0,314,60,44.41,21.27,19.33,327,62,47.15,20.8,24.21,254,13.75,12.06,256,14.33,11.45,466,464,84.5,74.22,48.72,28.52,30.85,461,460,82.5,72.49,47.66,27.45,30.85,385,77,23.96,32.4,385,77,26.77,30.63,298,168,162.53,53.63,53.62
1,287,52,39.8,17.13,17.77,297,52,38.93,17.09,18.94,223,12.23,10.3,227,11.58,10.08,415.5,411,72,63.17,41.57,24.79,25.25,409,403,70.5,62.77,40.71,23.15,25.56,331,65,19.41,25.07,328,66,21.73,22.43,245,149.18,140,54.43,47.06
0,324.83,58.5,38.13,22.05,20.64,234,59.5,47.19,18.79,20.83,252,12.67,11.11,237.11,15.13,11.26,442,438,80,71.78,43.65,27.76,27.95,438.5,437.5,79,72.29,43.9,26.85,27.8,371,75,20.91,33.12,370.5,75,25.09,29.06,280.5,133.69,149.85,49.29,46.71
0,334,60,48.46,19.93,19.09,307.1,72.24,48.04,20.22,24.56,261,14.19,11.68,264,13.75,11.27,467,464,85,75.53,44.97,26.99,29.79,460,457,85.5,74.86,44.57,25.91,29.73,392,76,24.58,29.74,394,78,24.85,27.81,270,166,164,50.22,49.26
1,290,55,38.92,19.29,18.22,292,55,39.08,17.94,19.74,223,11.95,10.25,228.5,12.2,10.14,413,407,73,64.14,41.9,26.4,27.02,439.29,379.56,76.96,63.1,41.09,29.48,27.77,341,70,20.14,26.3,342,69,22.19,23.48,268,149,152,47.35,47.77
0,313.19,55.63,38.74,16.88,19.4,331.77,59.51,40.34,20.72,22.32,215.39,17.7,9.86,270,15.06,11.9,452.5,451,81,70.8,45.14,29.21,32.96,448,447,82,70.78,45.06,28.17,33.3,392,76,25.86,36.68,318.64,70.38,23.59,23.73,284,180.63,131.14,49.01,51.31
1,291,53,41.28,18.23,17.91,298,58.51,41.54,19.36,19.43,225,12.74,10.29,228,12.81,11.25,428,420.5,76.5,67.91,45.52,21.85,25.41,430,421,76,68.33,45.34,21.48,24.84,338,69,21.64,23.46,338,70,22.46,22.37,253,151,164.97,49.3,49.4
0,339,56,46.52,20.05,17.62,339,61,46.16,18.47,20.83,262,14.39,12.48,262,14.25,12.61,471.5,468,81,71.85,46.4,26.58,28.21,471,466,83,72.17,46.65,25.71,28.99,395,75,23.69,32.16,399,78,25.3,28.89,272.5,154.71,164.5,52.61,52.17
0,311,58,45.03,20.75,18.53,337.95,58.26,46.77,22.97,22.35,253,14.65,11.59,257,13.72,12.29,452,447,79.5,71.28,45.04,27.17,31.04,449.5,446,80,71.74,46.9,27.18,31.12,369,69,22.85,34.61,370,74,25.76,31.74,279,151.09,154,49.32,51.53
0,304,60,43.23,19.55,17.27,309,61,42.88,20.13,20.47,245.5,14.95,11.27,247,15.54,10.73,451.2,435.84,74.66,66.45,50.14,23.8,32.63,427,421,82,72.72,42.08,24.65,29.16,364,73,22.62,28.85,366,74.5,24,27.07,256,149,151,47.88,47.96
0,310,60,46.62,21.63,19.19,320,62.5,49.03,23.07,22.38,253,14.93,12.38,258,15.28,12.11,442.5,441.5,86,76.73,46.82,26.65,31.1,385.91,407.87,75.86,71.04,41.87,25.6,29.22,375.5,80,23.67,31.45,376,79,24.59,27.28,270,168,140.75,54.89,55.56
0,315,58.5,49.62,23.18,20.02,320.5,61,49.5,23.64,23.23,252,13.57,11.55,258,16.06,11.51,443,440,84,72.82,45.84,28.76,30.7,441,440,82,71.04,46.46,26,31.93,379,77,23.14,33.08,381,80,25.68,33.19,285.5,166,163,51.6,52.04
1,303,49.5,40.11,19.28,18.99,312,49,39.21,17.95,21,233,14.68,11.41,236,13.9,11.44,419,414,72,61.61,40.19,23.68,26.14,420.5,413,73,64.54,41.7,22.46,26.74,354,76.93,22.6,24.35,358,68,23.52,24.7,251.5,151,146,45.25,46.28
0,333,59.5,47.44,20.42,17.29,339,61,47.66,20.63,21.09,265.5,14.05,11.56,268,14.85,11.89,465,462,81.5,71.92,47.35,26.45,27.66,463,459,81,71.29,46.86,27.05,29.03,382.5,77,24.13,29.78,384,76,25.34,26.4,279,161,161,53.89,53.14
0,316,64,48.81,22.62,17.35,321,66,49.21,23.06,20.83,221.21,16.92,11.98,247,13.44,10.91,428,426,81,71.2,46.26,25.72,28.49,432,429,83.5,74.07,47.17,26.78,28.04,321.2,81.8,22.79,26.44,373.71,66.97,19.67,24.47,269,166.59,160,50.83,52.48
1,275.13,57.98,42.49,15.21,17.16,293,47.68,39.45,17.73,19.22,226,11.29,9.85,226,11.06,9.87,392,491,76,68.49,41.88,24.6,24.9,393,390,76,66.55,38.99,23.85,25.55,340,73,20.41,27.93,338,71.5,25.54,27.35,252,141,140,46.78,45.74
0,309.5,57,45.17,20.05,17.72,317,58,45.58,19.27,21.44,247,14.16,10.53,249,15.01,11.35,438,434,76,70.09,43.62,24.53,32.79,435,431.5,76.5,68.84,44.14,24.98,33.29,372,75,23.13,30.18,374,76,24.06,29.84,267,155.37,153,50.71,50.35
0,308,59.5,46.88,21.58,19.37,314,61.5,47.3,22.32,21.04,237,14.6,11.09,236,14.72,12.09,441.5,439,82,73.75,46.78,27.41,27.66,439,437,84,73.33,47.32,25.6,28.66,361,63.53,24.46,34.54,363,76,27.12,32.29,291,159,158,52.31,53.33
0,306.5,63,46.79,20.15,19.81,310,60,46.04,20.12,16.59,253,14.28,10.99,255,15.63,11.15,450,446,80,67.93,48.4,27.16,29.94,443,442,67.22,67.86,48.4,27.71,31.76,368,78,22.48,31.98,360.1,65.77,23.17,21.67,260.34,150.41,149.91,50.21,54.58
0,312,67,48.34,20.96,20.76,305.68,60.89,49.83,25.72,23.93,247.5,15.07,12.35,242.6,13.14,12.71,459,451,83,73.32,50.56,27.93,28.56,457,451,85,69.18,50,27.12,28.06,367,75.38,21.23,27.16,362,70,22.76,27.05,276,144.05,153.56,55.78,54.71
1,313,55,39.78,17.15,17.27,318,56,40.95,18.71,18.83,232,11.9,9.14,236,12.86,9.6,438,432,74,61.84,40.73,23.62,24.43,446,440,76,66.34,40.84,22.59,26.25,353,65,17.06,22.39,356,63,18.59,23.82,264,147,149,46.79,47.23
0,357.5,63,45.45,22.42,21.78,363,64,47.96,23.91,23.13,265,15.06,13.79,271,17.21,14.01,499,492,84,71.33,47.59,28.52,31.37,499,492,85,74.98,49.25,29,31.4,412,77,23.42,30.78,413.5,74,25.23,29.43,283,160,165.45,53.84,56.56
0,360,68,48.23,20.61,20.94,368,68,49.49,23.5,22.81,265,15.66,13.06,272,15.53,14.49,520,514,88,76.34,51.75,31.03,30.5,519,512,86,73.61,51.59,31.39,28.2,441,77.5,23.43,33.35,380.23,59.9,24.82,28.07,296,138.62,151.57,56.17,57.83
0,321,69.07,48.27,22.91,20.53,324,64,48.73,24.19,21.89,254.72,12.41,11.25,248,15.42,12.5,460,455,79.89,53.84,49.62,27.17,29.73,461,454.5,85,73.31,51.78,27.63,29.87,377,61.83,22.64,25.93,378,74.5,24.98,28.17,274,137.59,127.99,54.6,56.66
0,353.5,64,48.37,22.61,19.89,358,66.5,49.25,25.13,22.31,268,18.48,12.48,271.5,18.36,12.86,512.5,508,82.5,70.86,49.27,28.59,29.09,514,507.5,85.5,73.02,49.01,28.36,30.17,419,72.5,22.77,25.84,420,76,24.36,29.49,266,149.35,161.05,55.62,55.04
1,286,53.5,33.92,16.38,19.61,292.5,55,39.04,18.77,19.3,212,14.38,10.7,213.5,14.32,10.3,397.73,380.95,75.27,67.85,45.92,23.84,29.55,393.5,391.5,69,61.79,39.05,25.63,22.52,331,59,18.05,24.89,330,61,18.75,23.41,240,150,145,55.62,45.33
1,325,58.5,43,20.59,20.24,328.87,60.06,43.39,20.49,18.16,244,15.42,10.6,261.01,16.49,11.26,472.5,466,74,62,44.61,26.65,26.01,471,466.5,75,63,44.25,27.08,26.93,275.78,65.69,22.37,26.91,311.77,74.75,20.93,25.75,277,147.88,158.76,49.35,50.18
0,291,58,41.42,20.21,19.53,295,60.5,40.9,21.42,21.04,227,15.46,10.86,230,16.18,11.04,418,410.5,74,63.4,44.26,25.9,28.68,406.5,402,73,63.65,44.31,25.4,28.63,350.5,67,21.33,28.57,349,68,19.75,27.85,303,160.59,163,49.68,51.57
0,334,60,49.92,20.66,20.63,340,60,51.22,21.67,21.72,249,16.76,12.47,248,14.81,12.05,473,472,84,73.42,49.56,31.43,30.02,473,472,82,65.2,49.73,30.68,30.49,380.5,74,21.89,27.61,382,73,24.23,26.52,274,164,164,54.84,55.86
0,342.5,69.5,50.18,24.73,20.7,347,73,51.27,27.42,22.37,262.04,11.89,11.67,260,16.28,13.46,427.49,389.72,78.98,63.76,40.51,24.48,20.99,505,502,89,75,48.21,28.71,32.85,391,81,22.75,31.09,386,78.5,24.12,30,293,172,170,57.76,56.38
0,329,58.54,47.25,23.02,22.3,333,68,46.16,23.97,23.21,244,14.67,12.91,245,16.23,12.56,452,449.5,81,71.7,48.85,29.32,28.85,448,443.5,81,69.82,48.48,28.46,29.79,361,66.59,23.58,29.92,363,78,22.66,27.47,281,164,166,54.67,54.37
0,341.5,67,47.87,23.48,21.65,347,68,49.52,22.84,23.45,267,16.18,12.8,272,16.91,12.7,491,487,85,72.69,50.44,29.46,28.04,497,492,86,75.05,48.52,27.71,28.21,399,77,22.93,25.94,414,78,25.11,23.27,301,164,163,56.97,54.9
1,280,56,39.54,18.15,16.47,287,56,39.5,17.47,19.45,215.5,14.41,10.13,215,13.28,10.18,412,409,68.5,56.03,38.13,23.53,23.31,414.5,409,70,58.69,39.45,23.09,24.33,327,63,20.47,20.69,331,64,20.71,20.85,259,145,143,44.36,46.62
1,302,59,41.56,17.95,19.1,306,59.5,43.01,16.96,19.08,232,14.53,11.27,235,14.58,10.9,421,416,71,63.35,42.76,25.31,23.16,419,415.5,74,65.59,43.57,23.46,24.1,350,66,18.96,24.36,351,66,20,25.8,266,153,152,43.41,49.74
0,358,64.5,47.83,23.82,22.23,360,67,50.28,25.38,24.99,256,18.5,13.26,261,18.9,12.96,479.5,473,84,69.64,47.78,27.54,29.94,480,475,83,70.59,47.47,28.36,29.95,380.5,71,21.41,30.45,382,80.12,23.61,26.5,283,166,172,51.8,52.53
